21,-1,767,325,16,29,0.353879,
21,-1,703,265,11,24,0.159586,
21,-1,636,202,28,36,0.525762,
21,-1,500,279,24,27,0.739199,
21,-1,822,417,27,56,0.721433,
21,-1,254,373,17,70,0.635719,
22,-1,845,217,18,53,0.788238,
22,-1,37,128,28,87,0.666892,
22,-1,53,308,15,34,0.429314,
22,-1,767,325,16,29,0.352049,
22,-1,703,265,11,24,0.15959,
22,-1,636,202,28,36,0.528216,
22,-1,500,280,24,28,0.768764,
22,-1,828,415,25,57,0.749444,
22,-1,256,371,15,72,0.366632,
22,-1,703,265,10,24,0.159173,
23,-1,845,216,18,54,0.785648,
23,-1,37,128,28,87,0.669336,
23,-1,53,308,15,34,0.414553,
23,-1,767,325,16,29,0.352872,
23,-1,703,266,9,25,0.165733,
23,-1,636,202,28,36,0.545711,
23,-1,500,280,26,29,0.750248,
23,-1,829,415,27,57,0.722045,
23,-1,256,371,16,71,0.626479,
23,-1,703,265,10,25,0.167333,
24,-1,845,216,18,54,0.780425,
24,-1,37,128,28,86,0.675402,
24,-1,53,308,15,34,0.425265,
24,-1,768,325,14,28,0.358172,
24,-1,703,266,9,25,0.195108,
24,-1,636,202,27,36,0.550782,
24,-1,501,281,26,29,0.765154,
24,-1,832,413,24,61,0.690397,
24,-1,257,371,15,71,0.648868,
25,-1,845,216,18,54,0.77985,
25,-1,37,128,28,87,0.684128,
25,-1,53,308,15,34,0.426787,
25,-1,768,325,14,28,0.347672,
25,-1,703,266,9,25,0.196325,
25,-1,636,202,27,36,0.544824,
25,-1,502,283,26,29,0.741331,
25,-1,833,414,23,58,0.755678,
25,-1,258,372,14,71,0.661019,
26,-1,845,216,18,54,0.784316,
26,-1,37,128,28,87,0.689286,
26,-1,53,308,15,34,0.460655,
26,-1,767,325,15,28,0.3535,
26,-1,703,266,9,25,0.205523,
26,-1,636,202,27,36,0.535177,
26,-1,502,283,26,29,0.742905,
26,-1,834,415,25,57,0.752486,
26,-1,258,370,15,72,0.629184,
26,-1,323,353,14,76,0.222281,
27,-1,845,216,18,54,0.785817,
27,-1,37,128,28,86,0.666844,
27,-1,53,308,15,34,0.421363,
27,-1,767,325,15,28,0.348883,
27,-1,703,265,10,24,0.227463,
27,-1,636,202,28,36,0.545298,
27,-1,502,286,28,28,0.718957,
27,-1,835,417,27,56,0.736632,
27,-1,258,370,16,73,0.677438,
27,-1,323,355,17,81,0.400947,
28,-1,845,217,18,53,0.793597,
28,-1,36,128,29,86,0.666746,
28,-1,53,308,15,34,0.489345,
28,-1,768,326,14,27,0.314384,
28,-1,703,266,9,25,0.211107,
28,-1,636,202,28,36,0.54775,
28,-1,503,287,27,28,0.762121,
28,-1,840,417,23,55,0.723086,
28,-1,258,369,17,74,0.607959,
28,-1,325,363,15,65,0.292181,
29,-1,845,217,18,53,0.795368,
29,-1,37,128,28,85,0.660474,
29,-1,53,308,15,34,0.501973,
29,-1,767,326,15,27,0.311596,
29,-1,704,265,9,25,0.201983,
29,-1,636,202,28,36,0.532711,
29,-1,503,287,27,29,0.758956,
29,-1,841,417,24,56,0.732576,
29,-1,258,371,16,72,0.576384,
29,-1,325,365,15,65,0.447426,
30,-1,845,217,18,53,0.794677,
30,-1,37,128,28,85,0.659447,
30,-1,53,308,15,34,0.449436,
30,-1,767,326,15,27,0.286417,
30,-1,703,265,10,25,0.20312,
30,-1,636,203,28,36,0.511211,
30,-1,504,288,25,29,0.739171,
30,-1,846,416,19,55,0.752133,
30,-1,259,372,15,70,0.534474,
30,-1,325,363,16,66,0.486077,
31,-1,845,217,18,53,0.795907,
31,-1,36,128,29,86,0.676122,
31,-1,53,308,15,34,0.390085,
31,-1,767,326,15,27,0.288002,
31,-1,703,266,10,26,0.212412,
31,-1,636,203,28,36,0.539482,
31,-1,504,289,27,29,0.800893,
31,-1,847,414,20,58,0.805153,
31,-1,703,265,11,25,0.206661,
32,-1,845,217,18,53,0.786787,
32,-1,36,128,28,87,0.684517,
32,-1,53,308,15,34,0.408268,
32,-1,767,326,15,27,0.330161,
32,-1,703,266,10,26,0.222715,
32,-1,636,202,28,37,0.542429,
32,-1,504,289,28,30,0.808881,
32,-1,847,415,20,58,0.795787,
33,-1,845,216,18,54,0.786957,
33,-1,36,128,28,87,0.67836,
33,-1,53,308,15,34,0.388333,
33,-1,767,326,15,27,0.310993,
33,-1,703,266,9,25,0.211171,
33,-1,636,203,28,36,0.521374,
33,-1,505,292,28,28,0.835833,
33,-1,847,417,24,58,0.771229,
34,-1,845,216,18,54,0.79146,
34,-1,36,128,28,87,0.676759,
34,-1,53,308,15,34,0.442447,
34,-1,767,326,15,27,0.321426,
34,-1,703,266,9,25,0.218978,
34,-1,635,202,28,37,0.563612,
34,-1,505,292,30,30,0.809932,
34,-1,847,418,26,57,0.771908,
34,-1,259,372,14,71,0.55467,
35,-1,845,216,18,54,0.791295,
35,-1,36,128,28,87,0.677002,
35,-1,53,308,15,34,0.463153,
35,-1,767,326,15,27,0.331705,
35,-1,703,265,10,25,0.204132,
35,-1,636,203,27,36,0.556192,
35,-1,506,292,29,31,0.794208,
35,-1,848,418,25,57,0.770202,
35,-1,259,372,14,71,0.638999,
36,-1,845,217,18,53,0.788822,
36,-1,37,128,28,86,0.670978,
36,-1,53,308,15,34,0.479466,
36,-1,767,326,15,27,0.317531,
36,-1,703,265,10,25,0.204927,
36,-1,636,202,28,37,0.516945,
36,-1,506,293,30,31,0.758478,
36,-1,849,416,31,58,0.730325,
36,-1,259,372,15,71,0.58299,
37,-1,845,217,18,53,0.79309,
37,-1,37,128,28,86,0.675868,
37,-1,53,308,15,34,0.452973,
37,-1,767,326,15,27,0.337797,
37,-1,703,265,10,25,0.204545,
37,-1,636,202,28,37,0.510109,
37,-1,506,293,31,33,0.75697,
37,-1,849,415,34,59,0.786859,
38,-1,845,217,18,53,0.796097,
38,-1,37,128,28,87,0.678359,
38,-1,53,308,15,34,0.432585,
38,-1,767,326,14,27,0.313175,
38,-1,704,265,9,24,0.198248,
38,-1,636,202,28,37,0.534811,
38,-1,506,294,32,33,0.765202,
38,-1,849,415,34,60,0.782295,
39,-1,845,217,18,53,0.797513,
39,-1,37,128,28,87,0.683544,
39,-1,53,308,15,35,0.383787,
39,-1,767,326,14,27,0.305171,
39,-1,704,265,9,24,0.196184,
39,-1,636,202,28,37,0.530743,
39,-1,506,295,32,34,0.746255,
39,-1,854,416,29,60,0.702736,
39,-1,260,371,14,72,0.266223,
40,-1,845,216,18,54,0.792883,
40,-1,37,128,28,87,0.687861,
40,-1,53,308,15,34,0.374567,
40,-1,767,326,14,26,0.289346,
40,-1,703,266,9,25,0.231648,
40,-1,636,202,28,36,0.53394,
40,-1,507,295,32,35,0.725981,
40,-1,855,416,29,59,0.707012,
40,-1,260,371,14,72,0.34993,
41,-1,845,216,18,54,0.791302,
41,-1,36,128,28,88,0.693482,
41,-1,53,308,15,34,0.37765,
41,-1,767,326,14,26,0.308953,
41,-1,703,266,9,25,0.234239,
41,-1,636,202,27,36,0.544492,
41,-1,508,296,32,35,0.7382,
41,-1,859,418,26,55,0.679827,
41,-1,260,371,14,72,0.472147,
42,-1,845,216,18,54,0.791168,
42,-1,37,128,27,88,0.689275,
42,-1,53,308,15,34,0.382039,
42,-1,767,326,14,26,0.285023,
42,-1,703,266,9,25,0.239577,
42,-1,636,202,27,36,0.54566,
42,-1,509,297,31,35,0.725475,
42,-1,863,419,22,54,0.689512,
42,-1,260,372,15,70,0.606363,
43,-1,845,216,18,54,0.792612,
43,-1,37,128,27,87,0.68727,
43,-1,53,308,15,34,0.417482,
43,-1,767,326,14,26,0.290729,
43,-1,703,266,9,25,0.237948,
43,-1,636,202,27,37,0.552838,
43,-1,510,299,31,35,0.732997,
43,-1,868,418,20,57,0.69739,
43,-1,261,373,15,70,0.485314,
44,-1,845,216,18,54,0.791761,
44,-1,37,128,27,87,0.685092,
44,-1,53,308,15,34,0.455441,
44,-1,767,326,14,26,0.28685,
44,-1,703,266,9,25,0.238788,
44,-1,636,202,27,37,0.556944,
44,-1,511,299,31,36,0.752632,
44,-1,869,418,20,58,0.720497,
44,-1,260,369,17,73,0.677067,
44,-1,330,363,13,46,0.275841,
45,-1,845,217,18,53,0.790099,
45,-1,37,128,28,86,0.686552,
45,-1,53,308,15,34,0.460664,
45,-1,767,326,14,26,0.290819,
45,-1,704,265,9,24,0.208655,
45,-1,636,202,27,37,0.557848,
45,-1,511,301,32,35,0.733181,
45,-1,872,418,19,55,0.79214,
45,-1,262,372,15,69,0.643027,
45,-1,329,361,14,54,0.316386,
46,-1,845,217,18,53,0.793705,
46,-1,37,128,28,86,0.685943,
46,-1,53,308,15,34,0.470756,
46,-1,767,326,14,26,0.288837,
46,-1,704,265,9,24,0.205177,
46,-1,636,202,27,37,0.549448,
46,-1,510,301,34,37,0.671179,
46,-1,873,418,20,57,0.804879,
46,-1,262,371,16,69,0.672591,
46,-1,329,362,14,52,0.376859,
47,-1,844,217,19,53,0.792017,
47,-1,37,128,28,86,0.686408,
47,-1,53,308,15,34,0.469669,
47,-1,767,326,14,26,0.304071,
47,-1,704,265,9,24,0.206593,
47,-1,636,202,27,37,0.556536,
47,-1,510,302,34,37,0.709405,
47,-1,874,417,20,59,0.806108,
47,-1,263,372,15,69,0.671875,
47,-1,330,362,13,50,0.345585,
48,-1,844,217,19,53,0.792712,
48,-1,37,128,28,86,0.688093,
48,-1,53,308,15,34,0.426211,
48,-1,768,326,13,26,0.293625,
48,-1,704,265,9,24,0.215738,
48,-1,636,202,27,37,0.550717,
48,-1,511,303,35,38,0.732695,
48,-1,875,418,21,58,0.807429,
48,-1,263,372,16,68,0.65527,
48,-1,329,362,14,51,0.322883,
49,-1,844,217,19,53,0.79895,
49,-1,37,129,28,83,0.670346,
49,-1,53,308,15,35,0.383295,
49,-1,768,326,14,26,0.275115,
49,-1,703,266,9,25,0.211854,
49,-1,850,318,8,25,0.189735,
49,-1,636,202,27,36,0.524538,
49,-1,512,304,35,38,0.703534,
49,-1,876,418,23,57,0.781978,
49,-1,263,373,17,71,0.722297,
49,-1,330,362,13,52,0.373843,
50,-1,844,217,19,53,0.799897,
50,-1,37,129,29,83,0.673509,
50,-1,53,308,15,35,0.382579,
50,-1,768,326,14,26,0.281577,
50,-1,703,266,9,24,0.198025,
50,-1,850,317,8,26,0.183714,
50,-1,636,202,27,36,0.53528,
50,-1,514,305,32,38,0.761995,
50,-1,880,419,19,57,0.80108,
50,-1,263,373,18,72,0.780298,
50,-1,329,360,14,57,0.339323,
51,-1,844,217,19,53,0.79933,
51,-1,37,128,29,84,0.676194,
51,-1,53,308,15,35,0.387761,
51,-1,768,326,14,27,0.27343,
51,-1,703,266,9,25,0.198195,
51,-1,850,317,8,26,0.178095,
51,-1,636,202,27,36,0.507763,
51,-1,514,307,33,38,0.733266,
51,-1,881,419,20,58,0.833956,
51,-1,265,373,18,72,0.809067,
51,-1,329,358,14,62,0.354379,
52,-1,844,217,19,53,0.800816,
52,-1,37,128,29,84,0.67603,
52,-1,53,308,15,35,0.435477,
52,-1,768,326,14,27,0.251354,
52,-1,703,266,9,25,0.182326,
52,-1,850,318,8,25,0.181994,
52,-1,636,202,27,36,0.513861,
52,-1,514,309,36,38,0.782262,
52,-1,883,419,21,58,0.824271,
52,-1,265,374,20,71,0.802287,
52,-1,329,359,14,60,0.358383,
52,-1,703,265,10,25,0.175287,
53,-1,844,217,19,53,0.800558,
53,-1,37,128,29,84,0.673848,
53,-1,53,308,15,34,0.465117,
53,-1,768,326,14,26,0.246421,
53,-1,850,318,8,25,0.175525,
53,-1,703,266,9,24,0.157433,
53,-1,636,202,27,37,0.525069,
53,-1,514,309,37,38,0.812183,
53,-1,885,419,20,58,0.805508,
53,-1,266,374,19,71,0.789518,
53,-1,330,359,12,63,0.317813,
53,-1,703,265,10,24,0.151151,
54,-1,844,217,19,53,0.800635,
54,-1,37,129,29,82,0.651117,
54,-1,53,308,15,34,0.422466,
54,-1,768,326,14,26,0.254815,
54,-1,850,318,8,24,0.172126,
54,-1,703,266,9,24,0.161534,
54,-1,636,202,27,37,0.535499,
54,-1,515,310,36,40,0.802371,
54,-1,887,419,20,57,0.782704,
54,-1,268,375,19,71,0.769549,
54,-1,330,360,13,55,0.235338,
55,-1,844,217,19,53,0.802783,
55,-1,37,128,29,83,0.657621,
55,-1,53,308,15,34,0.437107,
55,-1,768,326,13,26,0.233871,
55,-1,703,266,9,25,0.177447,
55,-1,636,202,27,37,0.533989,
55,-1,515,311,37,41,0.778736,
55,-1,889,420,19,55,0.769327,
55,-1,272,375,20,70,0.728764,
56,-1,844,217,19,53,0.80291,
56,-1,37,129,29,82,0.652265,
56,-1,53,308,15,34,0.393106,
56,-1,768,326,13,26,0.246832,
56,-1,703,266,9,25,0.204914,
56,-1,636,202,27,37,0.535024,
56,-1,516,312,36,41,0.78253,
56,-1,889,421,21,54,0.781621,
56,-1,273,375,21,71,0.714263,
57,-1,844,217,19,53,0.801756,
57,-1,37,129,29,82,0.651027,
57,-1,53,308,15,35,0.377093,
57,-1,768,326,13,26,0.261627,
57,-1,703,266,9,25,0.217351,
57,-1,850,318,8,25,0.171254,
57,-1,636,202,27,36,0.548645,
57,-1,516,313,37,42,0.817333,
57,-1,890,422,23,53,0.781573,
57,-1,274,375,22,72,0.741045,
57,-1,330,359,12,63,0.222713,
58,-1,844,217,19,53,0.799143,
58,-1,37,129,29,83,0.678057,
58,-1,53,308,15,35,0.393849,
58,-1,768,326,13,26,0.252797,
58,-1,703,266,9,25,0.19094,
58,-1,850,318,8,25,0.177049,
58,-1,636,202,27,37,0.514887,
58,-1,517,315,38,40,0.834846,
58,-1,894,422,21,53,0.833385,
58,-1,274,376,23,70,0.754819,
58,-1,330,360,12,63,0.317968,
58,-1,703,265,10,25,0.17943,
59,-1,844,217,19,53,0.800505,
59,-1,37,129,29,83,0.677238,
59,-1,53,308,15,35,0.409841,
59,-1,768,326,13,26,0.256742,
59,-1,703,266,9,25,0.200652,
59,-1,850,318,8,26,0.188043,
59,-1,636,202,27,37,0.507688,
59,-1,518,315,37,42,0.826534,
59,-1,896,422,19,53,0.827482,
59,-1,275,377,22,69,0.776636,
59,-1,329,360,13,63,0.334882,
60,-1,844,217,19,53,0.801956,
60,-1,37,128,28,85,0.677774,
60,-1,53,308,15,35,0.407853,
60,-1,768,326,13,26,0.242799,
60,-1,850,318,8,26,0.183651,
60,-1,703,266,9,25,0.178257,
60,-1,636,202,28,37,0.475198,
60,-1,519,316,36,42,0.830705,
60,-1,898,421,19,53,0.806065,
60,-1,276,379,20,68,0.787242,
60,-1,329,360,13,63,0.343286,
60,-1,703,265,10,25,0.18143,
61,-1,844,217,19,53,0.801926,
61,-1,37,128,28,84,0.670093,
61,-1,53,308,15,35,0.440833,
61,-1,768,326,13,26,0.264481,
61,-1,703,266,9,25,0.168497,
61,-1,636,202,28,37,0.512587,
61,-1,520,317,35,42,0.798382,
61,-1,900,421,19,55,0.812363,
61,-1,277,378,19,69,0.780628,
61,-1,330,361,12,61,0.335395,
62,-1,844,217,19,53,0.802409,
62,-1,37,128,28,84,0.673192,
62,-1,53,308,15,34,0.440455,
62,-1,768,326,13,25,0.263389,
62,-1,703,266,9,25,0.176757,
62,-1,636,202,28,37,0.509218,
62,-1,520,318,36,42,0.784786,
62,-1,901,422,18,55,0.815634,
62,-1,278,377,18,70,0.777785,
62,-1,330,361,12,60,0.348143,
63,-1,844,217,19,53,0.801254,
63,-1,37,129,28,82,0.662968,
63,-1,53,308,15,34,0.42913,
63,-1,768,326,13,25,0.259119,
63,-1,703,266,9,25,0.174303,
63,-1,636,202,28,37,0.521158,
63,-1,521,321,38,41,0.794245,
63,-1,903,423,17,54,0.802727,
63,-1,278,379,19,68,0.777131,
63,-1,330,362,12,59,0.361339,
64,-1,844,217,19,53,0.802461,
64,-1,37,129,29,82,0.667923,
64,-1,53,308,15,34,0.428848,
64,-1,768,326,13,25,0.255353,
64,-1,703,266,9,25,0.177688,
64,-1,636,202,28,37,0.531462,
64,-1,520,322,41,43,0.806542,
64,-1,904,425,20,50,0.782955,
64,-1,279,379,19,68,0.732855,
64,-1,330,362,12,57,0.358008,
65,-1,844,217,19,53,0.803368,
65,-1,37,129,29,82,0.666962,
65,-1,53,308,15,34,0.434173,
65,-1,768,326,13,25,0.253522,
65,-1,703,266,9,25,0.170276,
65,-1,636,202,28,37,0.530903,
65,-1,521,322,40,43,0.810661,
65,-1,904,424,22,52,0.796164,
65,-1,280,378,18,69,0.716447,
65,-1,330,362,13,49,0.340356,
66,-1,844,217,19,53,0.803072,
66,-1,37,129,29,81,0.66465,
66,-1,53,308,15,35,0.373214,
66,-1,768,326,13,25,0.24713,
66,-1,703,266,9,25,0.179243,
66,-1,636,202,28,37,0.481931,
66,-1,522,322,40,44,0.670619,
66,-1,905,424,21,53,0.807668,
66,-1,283,376,15,71,0.710714,
66,-1,330,362,12,59,0.329494,
66,-1,703,266,10,24,0.171678,
67,-1,844,217,19,53,0.803426,
67,-1,37,129,29,81,0.660228,
67,-1,53,308,15,35,0.393822,
67,-1,768,326,13,25,0.231763,
67,-1,703,266,9,25,0.177323,
67,-1,636,202,28,36,0.474334,
67,-1,523,323,40,45,0.71038,
67,-1,910,423,20,54,0.769702,
67,-1,284,377,16,69,0.6998,
67,-1,329,362,13,60,0.36432,
67,-1,703,265,10,25,0.170219,
68,-1,844,217,19,53,0.803264,
68,-1,37,129,29,81,0.658753,
68,-1,53,308,15,35,0.406125,
68,-1,768,326,13,25,0.228105,
68,-1,703,266,9,25,0.189226,
68,-1,636,202,28,37,0.471757,
68,-1,523,324,41,46,0.709839,
68,-1,911,422,20,54,0.769934,
68,-1,285,377,15,69,0.688457,
68,-1,329,362,13,60,0.375309,
69,-1,845,217,18,53,0.802229,
69,-1,37,129,29,81,0.665731,
69,-1,53,308,15,35,0.493262,
69,-1,768,326,13,25,0.232366,
69,-1,703,266,9,25,0.196157,
69,-1,636,202,28,37,0.497487,
69,-1,523,325,44,46,0.816241,
69,-1,913,422,19,52,0.769692,
69,-1,285,376,16,69,0.661514,
69,-1,329,361,13,60,0.349881,
70,-1,845,217,18,53,0.803052,
70,-1,37,129,29,81,0.666513,
70,-1,53,308,15,35,0.529177,
70,-1,768,326,13,25,0.232123,
70,-1,703,266,9,25,0.214871,
70,-1,636,202,28,37,0.50418,
70,-1,524,326,42,47,0.816158,
70,-1,915,425,20,50,0.776317,
70,-1,286,376,15,69,0.646977,
70,-1,329,361,13,60,0.351826,
70,-1,0,382,13,34,0.30408,
70,-1,0,383,13,33,0.395742,
71,-1,844,216,19,54,0.804567,
71,-1,37,129,29,81,0.664381,
71,-1,53,308,15,35,0.493655,
71,-1,703,266,9,25,0.237818,
71,-1,768,326,13,25,0.229151,
71,-1,636,202,28,37,0.509959,
71,-1,525,327,41,46,0.832286,
71,-1,915,425,21,50,0.774462,
71,-1,286,376,15,68,0.626712,
71,-1,329,361,13,60,0.376063,
71,-1,0,373,16,43,0.216638,
71,-1,0,376,17,41,0.273944,
72,-1,844,216,19,54,0.806758,
72,-1,37,129,29,80,0.659751,
72,-1,53,308,15,35,0.53239,
72,-1,703,266,9,25,0.227308,
